Repo Name,Default Branch Name,Is Archived,Is Private,Is Empty,Is Fork,Parent Repo Name,Merge Commit Allowed,Squash Merge Allowed,Rebase Merge Allowed,IsAdminEnforced,RequiresCommitSignatures,RestrictsPushes,RequiresApprovingReviews,RequiresStatusChecks,RequiresCodeOwnerReviews,DismissesStaleReviews,RequiresStrictStatusChecks,RequiredApprovingReviewCount,AllowsForcePushes,AllowsDeletions,Branch Protection Pattern
hmrc/self-employed-income-support-bars,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/self-employed-income-support-claimants,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/self-employed-income-support-eligibility,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/self-employed-income-support-events,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/self-employed-income-support-frontend,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/self-employed-income-support-internal-prototype,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/self-employed-income-support-journey-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/self-employed-income-support-performance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/self-employed-income-support-prototype,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/self-employed-income-support-stride-frontend,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/self-employed-income-support-stub,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/self-employment-business-api,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/self-service-time-to-pay-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/self-service-time-to-pay-frontend,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/self-service-time-to-pay-performance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/self-service-time-to-pay-prototype,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/sensu-autorecycle-lambda,master,false,true,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/sensu-handlers,master,false,true,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/sensu-pagerduty-heartbeat-lambda,master,false,true,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/service-configs,master,false,false,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/service-contract-cache,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/service-contract-config,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/service-dependencies,master,false,false,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/service-deployments,master,true,false,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/service-enrolment-config,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/service-enrolment-config-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/service-enrolment-config-performance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/service-guide-skeleton,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/service-information-lib,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/service-integration-test,master,false,false,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/service-locator-history,master,false,true,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/service-management-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/service-manager,master,false,false,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/service-manager-config,master,false,true,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/service-prototypes-infrastructure,master,false,true,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/service-statuses,master,false,true,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/services-enrolments-helpdesk-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/services-enrolments-helpdesk-frontend,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/services-enrolments-helpdesk-performance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/sherlock,master,false,true,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/shipley-apprentice-java-exercises,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/shipley-design-patterns-prototype,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/shortform,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/shortform-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/shortform-legacy,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/shortform-performance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/shortform-resubmission-tool,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/shutter-api,master,false,true,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/si-audit-event-tests,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/si-e2e-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/si-hod-proxy,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/si-production-prototype,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/si-productivity-tools,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/si-prototype,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/si-variation-prototype,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/sic-code-search,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/sic-code-search-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/sic-code-search-performance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/silent-login-admin,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/silent-login-admin-frontend,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/silent-login-frontend,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/simple-form-framework,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/simple-reactivemongo,master,false,false,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/sitr-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/sketch-mobile-components,master,false,false,false,false,,true,true,true,false,true,true,true,false,false,false,true,1,true,false,master
hmrc/slack-notifications,master,false,false,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/slacknotifications,master,false,true,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/slug-builder,master,false,false,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/slug-uri-parser,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/slugrunner,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/slugrunner-deprecated,master,true,false,false,true,flynn-archive/slugrunner,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/sm-hub-frontend,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/smart-assyst,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/snapshot-to-volume-lambda,master,true,true,false,false,,true,true,true,false,true,false,true,false,false,true,true,1,false,false,master
hmrc/soft-drinks-industry-levy,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/soft-drinks-industry-levy-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/soft-drinks-industry-levy-dashboard,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/soft-drinks-industry-levy-frontend,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/soft-drinks-industry-levy-performance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/soft-drinks-industry-levy-prototype,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/soft-drinks-industry-levy-stub,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/software-choices-acceptance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/software-choices-frontend,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/software-choices-performance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/sole-trader-identification,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/sole-trader-identification-frontend,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/sole-trader-identification-performance-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/sole-trader-identification-ui-journey-tests,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/spike-ctc-event-driven-notification,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/spike-txm-implicit-auditing-with-nginx,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/spike-TXMP-948,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/splunk-admin-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-admin-tools,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/splunk-agent_client_mandate-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-amls-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-analyst-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-aoss-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-api-app,master,false,false,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-app-validator,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-atar-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/splunk-ated-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-ats-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-awrs-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-b-and-c-monitoring,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-BCSDigitalAnalyticsTeam-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-BCSSensitiveData-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-benefits,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-birthregistrationmatching-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-BusinessTaxAccount-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-c2ni-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-cato-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-cbc-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-cdio-pat-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-cds-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-cest-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-cgt-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-changeofcircs-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-charities-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-childcarecalc-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-cir-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-cis-filing-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-code-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-common-transit-con-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/splunk-corporate-finance-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/splunk-covid-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-create-app-template,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-create-search-macros,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-crossbordarrange-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/splunk-csgdatastudio-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-csi-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-csr-faststream-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-csr-fasttrack-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-customs-financials-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-dc-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-dc-preferences-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/splunk-dda-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-dep-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/splunk-dnum-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-dst-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/splunk-dtd-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/splunk-ei-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-eiextract-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-employee-expenses-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/splunk-eori-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/splunk-epos-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/splunk-eps-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-ers-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-estateregistration-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-exports-dec-service-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/splunk-feedback-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-fhdds-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-fis-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-foo-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-fraud-detection-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-fset-faststream-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-gdsvol-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-gmp-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-goods-movementsystem-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-help-to-save-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-hoss-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-iht-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-ipr-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-itsa-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/splunk-libs-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-lisa-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-live-service-agents-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-liveserviceddcn-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-maa-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-marps-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-mdtp-monitoring-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-mdtp-monitoring-lookups-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-mdtp-monitoring-test,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-metrics-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-mgd-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-MTDfB-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-nisp-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-nit-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-nonrepudiation-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-office-of-transit-completion-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-on-stride-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-parcels-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-paye,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-pbik-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-pertax,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-platops-example-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-pta-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-pta-checker-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-pta-digital-analytics-team-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-pta-mobile-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-pwyoiis-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/splunk-ras-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-rate-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-repayments-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-reporting-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/splunk-repotest-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-residence-nil-rate-band-calculator-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-risk-indexes,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/splunk-rnrb-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-s3-data-import-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/splunk-sacore-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-sam,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-sam-dashboards-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-sam-lookups-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-sam-test,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-scrs-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-sdil-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-search-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/splunk-sols-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-sso,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-tai-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-tax-free-childcare-parent-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-tax-free-childcare-provider-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-taxcalc-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-tcs-childcare-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-tcs-secure-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-tcs-servicesup-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-team-txm-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-test-connector,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-trustregistration-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-trusts-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,true,master
hmrc/splunk-txm-analytics-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-vdnps-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/splunk-voa-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunk-watchguard-app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkadmin-idx-bigdata,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkadmin-idx-indexes,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkadmin-idx-inputs,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkadmin-idx-stomp,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkadmin-outputs,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkadmin-sh-base,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkadmin-sh-digitaldata,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkadmin-sh-maintenance,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkadmin-sh-utils,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkexternal-bullet_graph_app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkexternal-calendar_app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkexternal-calendar_heatmap_app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkexternal-geoip-maxmind,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,true,false,master
hmrc/splunkexternal-geo_heatmap_app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
hmrc/splunkexternal-horizon_chart_app,master,false,true,false,false,,true,true,true,false,true,false,false,false,false,false,true,0,false,false,master
